index,prediction
22488,"33cm, 28cm"
22489,200 grams
22490,"17cm, 25cm"
22491,
22492,
22493,
22494,"48.5cm, 80cm"
22495,
22496,"25mm, 00mm"
22497,"25mm, 00mm"
22498,
22499,"18cm, 15cm"
22500,"18cm, 15cm"
22501,7.87 inch
22502,7.87 inch
22503,7.87 inch
22504,"12.2inch, 6.3inch"
22505,"12.2inch, 6.3inch"
22506,
22507,
22508,"61cm, 24.01in, 10cm, 3.93in"
22509,"5.9in, 15cm, 5.39in, 13.7cm, 2.5in, 7in"
22510,"7.6mm, 3.45mm"
22511,"7.6mm, 3.45mm"
22512,"21 cm, 42cm"
22513,
22514,
22515,
22516,"105mm, 19mm, 55mm"
22517,"105mm, 19mm, 55mm"
22518,13.2 oz
22519,
22520,
22521,15 cm
22522,15 cm
22523,15 cm
22524,"83mm, 83mm, 31mm"
22525,"330 cm, 150 cm"
22526,"0.63in, 0.94in"
22527,"3cm, 18in, 1.6cm, 0.62in"
22528,"4 inch, 4inch"
22529,"4 inch, 4inch"
22530,"4 inch, 4inch"
22531,"4 inch, 4inch"
22532,
22533,
22534,
22535,"25cm, 19inch, 48cm"
22536,"25cm, 19inch, 48cm"
22537,
22538,
22539,8.4ft
22540,8.4ft
22541,"11.7cm, 11.8cm"
22542,"11.7cm, 11.8cm"
22543,
22544,
22545,
22546,
22547,"3.3 in, 2.0 in, 5.0 cm"
22548,
22549,"3.15in, 8cm"
22550,"3.15in, 8cm"
22551,"3.9in, 14in, 7.4in, 5.5in"
22552,"3.9in, 14in, 7.4in, 5.5in"
22553,150cm
22554,
22555,
22556,"100 mm, 230 mm, 90 mm, 370 mm, 370 mm, 337 mm, 370 mm"
22557,"23.5cm, 9.3in, 27.5cm, 10.8in, 32.5cm, 12.8in"
22558,"23.5cm, 9.3in, 27.5cm, 10.8in, 32.5cm, 12.8in"
22559,"23.5cm, 9.3in, 27.5cm, 10.8in, 32.5cm, 12.8in"
22560,
22561,
22562,"115cm, 45.2inch, 31cm, 12.2inch, 104cm, 40.9inch"
22563,"200 cm, 77 cm, 85 cm, 50 cm, 130 cm"
22564,
22565,"48mm, 12.6mm"
22566,"48mm, 12.6mm"
22567,"48mm, 12.6mm"
22568,"3.3in, 8.4cm"
22569,"3.3in, 8.4cm"
22570,"55mm, 130mm, 5.12inch, 130mm, 5.12inch, 20mm, 79inch, 3mm, 0.12inch"
22571,"40cm, 30cm"
22572,250g
22573,
22574,
22575,
22576,"17.1 in, 43.5 cm, 25.2 in, 64.0 cm"
22577,"17.1 in, 43.5 cm, 25.2 in, 64.0 cm"
22578,2 cm
22579,2 cm
22580,
22581,"15cm, 30cm, 30cm"
22582,9ft
22583,9ft
22584,"20w, 18w, 5w, 22.5w"
22585,"2 inch, 16inch"
22586,
22587,"14 cm, 12.6 cm, 9 cm"
22588,"24cm, 9.44in"
22589,"24cm, 9.44in"
22590,
22591,
22592,
22593,"1.2 inch, 1.1inch, 0.88 inch"
22594,"1.2 inch, 1.1inch, 0.88 inch"
22595,28cm
22596,28cm
22597,"22cm, 14cm"
22598,"22cm, 14cm"
22599,
22600,
22601,
22602,3.94inch
22603,3.94inch
22604,"060 mm, 118 mm"
22605,"060 mm, 118 mm"
22606,
22607,"2.2cm, 86in, 37in"
22608,"102 mm, 9.3 mm"
22609,"102 mm, 9.3 mm"
22610,
22611,150w
22612,150w
22613,6 feet
22614,6 feet
22615,"53cm, 58cm, 49cm"
22616,"126 mm, 160 mm"
22617,185mm
22618,185mm
22619,185mm
22620,"33cm, 46cm, 33cm, 33cm, 40 cm"
22621,"17cm, 12cm, 37cm, 57cm, 32cm, 89cm, 24cm, 55cm, 46cm, 40cm, 9cm"
22622,
22623,90 cm
22624,"35cm, 30cm"
22625,"35cm, 30cm"
22626,"47cm, 1.7cm"
22627,"47cm, 1.7cm"
22628,"2cm, 98cm, 27cm, 2cm, 30cm"
22629,"8inch, 4.5cm, 1 inch"
22630,"8inch, 4.5cm, 1 inch"
22631,"14.75cm, 5.8inch, 0.3mm, 0.01inch, 10cm, 3.9in, 4.5cm, 1.8in"
22632,"18cm, 18cm"
22633,"15cm, 8cm"
22634,"15cm, 8cm"
22635,
22636,
22637,"18cm, 7cm"
22638,"18cm, 7cm"
22639,
22640,"21cm, 8.3in"
22641,"21cm, 8.3in"
22642,
22643,
22644,"14.7cm, 16cm, 31.8cm"
22645,
22646,
22647,
22648,
22649,"4.7cm, 1.85inch"
22650,8inch
22651,8inch
22652,
22653,"80mm, 12mm"
22654,"55cm, 2in, 2.7cm, 1.1in"
22655,"4.4 in, 11.3 cm, 4.3 in, 11 cm"
22656,132 cm
22657,132 cm
22658,132 cm
22659,"80cm, 31.5 inch, 135cm, 53.15 inch"
22660,"13cm, 5.12in"
22661,"13cm, 5.12in"
22662,18.5mm
22663,18.5mm
22664,
22665,"1.5cm, 3.9cm"
22666,
22667,"18cm, 26cm"
22668,"18cm, 26cm"
22669,
22670,
22671,"2.3in, 6cm, 7in, 18cm"
22672,"90cm, 76.9cm"
22673,"90cm, 76.9cm"
22674,"73.41cm, 110.01cm"
22675,"210mm, 14mm, 148mm"
22676,3.14 inch
22677,3.14 inch
22678,"310.5mm, 12.2in"
22679,
22680,
22681,
22682,"17cm, 25cm, 3cm"
22683,"17cm, 25cm, 3cm"
22684,"17cm, 3cm, 8.2cm, 33cm, 27.9cm, 12.7cm"
22685,7w
22686,"330mm, 550m, 180mm, 70mm"
22687,"51cm, 20.07in"
22688,"51cm, 20.07in"
22689,"51cm, 20.07in"
22690,3.7cm
22691,3.7cm
22692,"2.36in, 6cm, 12.99in, 33cm"
22693,"2.36in, 6cm, 12.99in, 33cm"
22694,"2.36in, 6cm, 12.99in, 33cm"
22695,
22696,
22697,
22698,"6 inch, 15.24cm"
22699,"6 inch, 15.24cm"
22700,"6 inch, 15.24cm"
22701,
22702,
22703,"11.5cm, 4.5inch, 21.5cm, 8.4inch"
22704,"11.5cm, 4.5inch, 21.5cm, 8.4inch"
22705,"12cm, 19cm"
22706,"12cm, 19cm"
22707,"3.54 in, 9 cm, 4.13 in, 10.5 cm"
22708,"3.54 in, 9 cm, 4.13 in, 10.5 cm"
22709,"11.8 in, 30 cm, 3.6 in"
22710,"11.8 in, 30 cm, 3.6 in"
22711,14cm
22712,"2 lb, 09kg"
22713,46mm
22714,46mm
22715,
22716,7cm
22717,"7.87 in, 20 cm, 9.45 in, 24.5 cm, 7.87 in, 20 cm, 3.74 in, 9.5 cm"
22718,"1000cm, 2m, 2 m, 2 m, 30 cm, 13cm"
22719,"1000cm, 2m, 2 m, 2 m, 30 cm, 13cm"
22720,
22721,"95mm, 4inch"
22722,"95mm, 4inch"
22723,240w
22724,240w
22725,
22726,"11.81 in, 30 cm"
22727,210 mm
22728,210 mm
22729,"53cm, 2.17in"
22730,"5 cm, 5 cm, 49 cm, 42 cm, 51 cm, 110 cm"
22731,"43in, 3.94in"
22732,"43in, 3.94in"
22733,"18cm, 1in, 6in"
22734,"18cm, 1in, 6in"
22735,"05cm, 5 cm, 5 cm"
22736,"5 cm, 42 cm"
22737,"5 cm, 42 cm"
22738,"11 cm, 6.8 cm"
22739,"11 cm, 6.8 cm"
22740,"11 cm, 6.8 cm"
22741,
22742,
22743,
22744,20cm
22745,300w
22746,300w
22747,"61 cm, 2 cm, 58 cm, 12 cm, 2 cm, 43 cm"
22748,"61 cm, 2 cm, 58 cm, 12 cm, 2 cm, 43 cm"
22749,"12cm, 7inch, 24cm, 9.4inch"
22750,"12cm, 7inch, 24cm, 9.4inch"
22751,"1.8 inch, 46 mm, 6 inch"
22752,"1.8 inch, 46 mm, 6 inch"
22753,
22754,
22755,"22cm, 8.66in, 11cm, 4.33in"
22756,"22cm, 8.66in, 11cm, 4.33in"
22757,"8cm, 28cm"
22758,"8cm, 28cm"
22759,"8cm, 28cm"
22760,"100 lbs, 45 kg"
22761,"7ft, 7ft, 7.4ft"
22762,"7ft, 7ft, 7.4ft"
22763,"7ft, 7ft, 7.4ft"
22764,"2.75in, 7cm, 4.52in, 11.5cm"
22765,2.5 cm
22766,2.5 cm
22767,
22768,"5 in, 7 in"
22769,"5 in, 7 in"
22770,9.5cm
22771,
22772,"2.5cm, 15cm, 20cm, 25cm, 6cm, 3.8cm"
22773,"3.93 in, 10 cm"
22774,"3.93 in, 10 cm"
22775,"45mm, 83mm"
22776,"45mm, 83mm"
22777,
22778,
22779,"12cm, 11cm, 4mm"
22780,
22781,"9cm, 2.5cm, 6.5cm"
22782,2cm
22783,2cm
22784,"32cm, 207cm, 157cm"
22785,"16.9 inch, 1 inch"
22786,"55 mm, 25 mm"
22787,"55 mm, 25 mm"
22788,"21.5cm, 8.46inch, 4.5cm, 1.77inch"
22789,"21.5cm, 8.46inch, 4.5cm, 1.77inch"
22790,
22791,"75in, 19.7cm, 7cm"
22792,"75in, 19.7cm, 7cm"
22793,
22794,
22795,"12cm, 4.7in"
22796,"12cm, 4.7in"
22797,"8.3cm, 3.3in, 15.2cm, 6in"
22798,"19cm, 13cm"
22799,"19cm, 13cm"
22800,"68mm, 16mm, 185mm, 42mm, 2mm, 30mm, 26mm"
22801,"68mm, 16mm, 185mm, 42mm, 2mm, 30mm, 26mm"
22802,"4.1inch, 9cm"
22803,
22804,9.5 lbs
22805,
22806,1.2 kg
22807,
22808,
22809,"88cm, 45cm"
22810,"5.75in, 14.7cm, 4.375in, 11.2cm"
22811,30g
22812,"38 cm, 48 cm, 30 cm"
22813,"26.4 in, 67.1 cm, 16.3 in, 3 in, 41.6 cm, 28.8 cm"
22814,"26.4 in, 67.1 cm, 16.3 in, 3 in, 41.6 cm, 28.8 cm"
22815,"7.5 cm, 3 inch, 9.5 cm, 3.5 inch, 5 cm, 2 inch"
22816,"7.5 cm, 3 inch, 9.5 cm, 3.5 inch, 5 cm, 2 inch"
22817,2.7inch
22818,"13cm, 30cm, 11.81in, 86cm, 33.86in"
22819,
22820,"28cm, 45 cm, 38 cm, 45 cm, 30cm, 21cm"
22821,"97cm, 28cm, 48cm"
22822,140cm
22823,140cm
22824,"21cm, 40cm, 20cm, 71cm, 71cm, 80cm"
22825,
22826,"58 inch, 38 inch"
22827,70mm
22828,70mm
22829,2.76inch
22830,2.76inch
22831,"6in, 4cm, 6in, 4cm"
22832,"6in, 4cm, 6in, 4cm"
22833,"14.3cm, 9cm, 20cm, 26.7cm, 23cm"
22834,"6 cm, 35 cm, 48 cm, 60 cm"
22835,"6 cm, 35 cm, 48 cm, 60 cm"
22836,"14.72in, 12.75in, 12cm, 6.7cm, 12.63in, 12.75in"
22837,"480mm, 18.9in, 420mm, 16.5in, 120mm, 4.7in, 650mm, 25.6in, 510mm, 20.1in, 220mm, 8.7in"
22838,"9 cm, 3.5 in, 8.5 in, 6 cm, 2.4 in, 2.4 in"
22839,"5cm, 2cm"
22840,"5cm, 2cm"
22841,"42 cm, 18 cm, 10 cm, 18 cm, 42 cm"
22842,3.9in
22843,3.9in
22844,13.7cm
22845,"4.9inch, 6.7inch, 8.5ft"
22846,
22847,
22848,4.33inch
22849,4.33inch
22850,4.33inch
22851,21v
22852,"8cm, 08in"
22853,"8cm, 08in"
22854,"30cm, 11.81inch"
22855,"30cm, 11.81inch"
22856,"30cm, 11.81inch"
22857,"40cm, 15.75in"
22858,"40cm, 15.75in"
22859,
22860,
22861,
22862,
22863,"15 cm, 30 cm, 43 cm"
22864,
22865,
22866,21lbs
22867,200kg
22868,
22869,
22870,
22871,
22872,"9.06 inch, 2.76 inch, 2.76 inch"
22873,3 cm
22874,3 cm
22875,"9.2 in, 9.8 in, 24.9 cm"
22876,"9.2 in, 9.8 in, 24.9 cm"
22877,
22878,"6 in, 15 cm, 12 in"
22879,"6 in, 15 cm, 12 in"
22880,
22881,"13.6inch, 4.6inch, 4.7inch, 10 inch"
22882,"1lb, 25kg, 556g"
22883,"1lb, 25kg, 556g"
22884,"1.1 in, 27.6 mm"
22885,
22886,
22887,"30cm, 30cm, 20cm"
22888,"30cm, 30cm, 20cm"
22889,"30cm, 30cm, 20cm"
22890,"15.5cm, 15cm, 91inch, 8cm, 12cm, 4.72inch"
22891,"4.72 in, 12 cm, 7.07 in, 18 cm"
22892,"4.72 in, 12 cm, 7.07 in, 18 cm"
22893,"8.26 in, 21 cm, 11.69 in, 27.9 cm"
22894,"8.26 in, 21 cm, 11.69 in, 27.9 cm"
22895,"12 inch, 15 inch"
22896,"12 inch, 15 inch"
22897,3.94ft
22898,3.94ft
22899,9 cm
22900,"42in, 26.5in, 14in"
22901,"42in, 26.5in, 14in"
22902,
22903,"600 mm, 300 mm"
22904,"600 mm, 300 mm"
22905,7 cm
22906,7 cm
22907,18cm
22908,18cm
22909,18cm
22910,
22911,
22912,"75 cm, 200 cm"
22913,125mm
22914,92cm
22915,
22916,
22917,
22918,4w
22919,
22920,
22921,
22922,"1.4 inch, 0.7 inch"
22923,"863 mm, 965 mm, 1879mm, 889mm, 863 mm"
22924,"7.87inch, 17.9inch"
22925,"7.87inch, 17.9inch"
22926,5.1inch
22927,5.1inch
22928,"5.8cm, 2.28in, 22cm, 8.66in"
22929,"30cm, 11.81in"
22930,"30cm, 11.81in"
22931,"1cm, 5.8cm"
22932,"9cm, 3cm, 131m"
22933,
22934,"3.3 ft, 3.3 ft, 6.6 ft, 6.6 ft"
22935,"3.3 ft, 3.3 ft, 6.6 ft, 6.6 ft"
22936,81inch
22937,81inch
22938,
22939,53 cm
22940,"250mm, 9.84in"
22941,"250mm, 9.84in"
22942,
22943,"70cm, 19cm, 64470cm"
22944,"70cm, 19cm, 64470cm"
22945,"22.5cm, 26cm, 17cm, 17cm"
22946,"7.7cm, 12.9cm"
22947,
22948,
22949,
22950,"3.8cm, 24cm"
22951,
22952,60 cm
22953,
22954,
22955,5cm
22956,5cm
22957,
22958,
22959,
22960,12inch
22961,12inch
22962,12inch
22963,"17cm, 8cm"
22964,"17cm, 8cm"
22965,"0.6cm, 7cm"
22966,
22967,"2.86 inch, 2.36 inch"
22968,"2.86 inch, 2.36 inch"
22969,"2.86 inch, 2.36 inch"
22970,"20.5 cm, 8.5 inch, 12 cm, 4.7 inch"
22971,"20.5 cm, 8.5 inch, 12 cm, 4.7 inch"
22972,150 cm
22973,150 cm
22974,150 cm
22975,"27cm, 33cm, 66cm, 56cm, 42cm"
22976,
22977,"8.65in, 22cm, 8.65in, 22cm"
22978,"8.65in, 22cm, 8.65in, 22cm"
22979,
22980,"1205 mm, 555 mm"
22981,"305 cm, 274 cm, 229 cm, 102 cm"
22982,
22983,57in
22984,57in
22985,
22986,"2.36 in, 6 cm"
22987,"2.36 in, 6 cm"
22988,"16 inch, 4 inch"
22989,"16 inch, 4 inch"
22990,"16 inch, 4 inch"
22991,
22992,
22993,7w
22994,
22995,"28mm, 293mm"
22996,"28mm, 293mm"
22997,"2.5 cm, 14.5 cm, 15 cm"
22998, ml
22999,"3cm, 1.18in, 12cm, 4.72in"
23000,
23001,5 cm
23002,"3cm, 1.18in, 3cm, 15.3in, 39cm, 2.75in, 7cm, 28cm"
23003,"100 cm, 34 cm"
23004,"1.32 in, 3.04 in, 128in, 4 in, 4in, 4 in"
23005,"6cm, 16.5cm"
23006,"6cm, 16.5cm"
23007,"5 ft, 3 ft"
23008,56mm
23009,"9.5cm, 3.7in"
23010,"9.5cm, 3.7in"
23011,
23012,
23013,
23014,"95 cm, 55 cm"
23015,"95 cm, 55 cm"
23016,"6cm, 2.36in, 7in, 10m, 393.7in"
23017,"6cm, 2.36in, 7in, 10m, 393.7in"
23018,
23019,"260cm, 8.5ft, 225cm, 213cm, 7ft"
23020,
23021,
23022,
23023,"13cm, 5.12in, 13cm, 5.12in"
23024,"5.5cm, 2.17in, 6cm, 2.36in"
23025,"5.5cm, 2.17in, 6cm, 2.36in"
23026,"82in, 25cm"
23027,
23028,21cm
23029,21cm
23030,4inch
23031,
23032,
23033,"40cm, 45cm"
23034,68 cm
23035,68 cm
23036,"21cm, 27in"
23037,"3.93 in, 10.00 cm"
23038,
23039,
23040,"120cm, 47.2in, 39.4in, 85cm, 33.4in, 30cm, 11.8in, 30cm, 11.8in, 30cm, 11.8in"
23041,"210mm, 210mm"
23042,"11cm, 4.3in"
23043,"11cm, 4.3in"
23044,"8127.5cm, 5cm"
23045,"3.4 inch, 8.3 cm, 1.9 inch, 4.7 cm"
23046,"3.4 inch, 8.3 cm, 1.9 inch, 4.7 cm"
23047,
23048,
23049,"5g, 5g"
23050,"26cm, 23cm"
23051,"6in, 3.15in"
23052,"6in, 3.15in"
23053,"3.2cm, 4.8 cm, 22.2 mm"
23054,"3.2cm, 4.8 cm, 22.2 mm"
23055,
23056,
23057,
23058,
23059,
23060,
23061,
23062,"50 cm, 8 cm"
23063,
23064,"062mm, 030 mm, 0335mm, 40mm, 40mm"
23065,
23066,
23067,"16cm, 16cm"
23068,"8cm, 3.94inch, 14cm, 5.51inch, 43cm, 16.93inch, 31.49inch"
23069,
23070,
23071,
23072,"13.9mm, 32.9mm, 1.30inch, 8mm, 31inch"
23073,"13.9mm, 32.9mm, 1.30inch, 8mm, 31inch"
23074,
23075,
23076,"223cm, 87.79in, 83cm, 32.67in, 84cm, 33.07in"
23077,"17cm, 6in"
23078,3.58in
23079,3.58in
23080,
23081,"034cm, 3cm, 46cm, 49cm"
23082,
23083,
23084,
23085,
23086,
23087,"13 cm, 20 cm"
23088,"13 cm, 20 cm"
23089,
23090,
23091,
23092,
23093,
23094,
23095,
23096,
23097,
23098,"1.97in, 12cm, 4.72in, 7.6cm, 2.99in"
23099,14cm
23100,14cm
23101,
23102,
23103,
23104,
23105,
23106,"8cm, 8cm, 8cm"
23107,"54cm, 6cm, 31cm"
23108,"5.7in, 5.7in"
23109,"54cm, 21.3in"
23110,"54cm, 21.3in"
23111,"54cm, 21.3in"
23112,"11.6inch, 6.8 inch, 10.1 inch, 6.2inch"
23113,"17.5cm, 6.88in, 12cm"
23114,"17.5cm, 6.88in, 12cm"
23115,12000 pound
23116,"14cm, 13cm, 5.12 in, 6.5cm, 2.56in, 11in"
23117,"2.55 in, 6.5 cm, 1.18 in, 3 cm"
23118,
23119,
23120,"8 cm, 10 cm"
23121,"8 cm, 10 cm"
23122,"8 cm, 10 cm"
23123,10cm
23124,"9.8 in, 25.0 cm, 2.3 in, 6.0 cm"
23125,"9.8 in, 25.0 cm, 2.3 in, 6.0 cm"
23126,5.3 inch
23127,5.3 inch
23128,"20cm, 8in, 35cm, 13.8in, 13cm, 5.12in"
23129,"20cm, 8in, 35cm, 13.8in, 13cm, 5.12in"
23130,"2.7 in, 7.0 cm"
23131,"2.7 in, 7.0 cm"
23132,"2.7 in, 7.0 cm"
23133,330lbs
23134,
23135,"5cm, 1.96in"
23136,"5cm, 1.96in"
23137,
23138,
23139,
23140,"100 cm, 40cm, 15.7in"
23141,"100 cm, 40cm, 15.7in"
23142,"50cm, 3cm, 70cm"
23143,"8cm, 40cm, 44cm, 12cm"
23144,
23145,
23146,"150kg, 330lb, 18.2 kg"
23147,
23148,
23149,
23150,"17cm, 60cm"
23151,"17cm, 60cm"
23152,134 g
23153,"3.9 in, 3.5 in, 3.9 in"
23154,"3.9 in, 3.5 in, 3.9 in"
23155,43cm
23156,100 cm
23157,
23158,"2.16 in, 5.50 cm"
23159,
23160,"20mm, 0.79in"
23161,"20mm, 0.79in"
23162,30cm
23163,"18cm, 7.1in"
23164,
23165,
23166,7cm
23167,7cm
23168,7cm
23169,21v
23170,21v
23171,
23172,"12cm, 22cm"
23173,"12cm, 22cm"
23174,"12cm, 22cm"
23175,
23176,"235mm, 175mm"
23177,"235mm, 175mm"
23178,"8.7 in, 22.0 cm, 3.1 in, 8.0 cm, 4.1in"
23179,"1.37in, 35mm, 1.10in, 28mm, 0.66in, 17mm"
23180,
23181,"4cm, 1.6in, 39.4in, 3.9in"
23182,"6ft, 1.4m, 3.3ft"
23183,"250mm, 60mm"
23184,"21cm, 8.27in, 4.13in"
23185,"21cm, 8.27in, 4.13in"
23186,"232mm, 150mm, 69mm, 75mm"
23187,"232mm, 150mm, 69mm, 75mm"
23188,
23189,"230mm, 430mm, 430mm"
23190,"6 cm, 9 cm, 8 cm"
23191,7.5cm
23192,7.5cm
23193,7.5cm
23194,"5.7cm, 2.24in, 6.1cm, 2.40in"
23195,310mm
23196,"8.7cm, 2.3cm, 8.7cm, 8.7cm"
23197,
23198,"32cm, 12.6in, 10cm, 3.94in, 20cm, 7.87in"
23199,"32cm, 12.6in, 10cm, 3.94in, 20cm, 7.87in"
23200,
23201,"21cm, 15cm"
23202,"5.2cm, 23cm, 12cm"
23203,"5.2cm, 23cm, 12cm"
23204,"34cm, 76cm, 34cm"
23205,"4.3cm, 1.7in, 7cm, 2.7in, 26.6cm, 24.4cm, 10.5in, 9.6in, 7cm, 2.7in, 2.2cm, 0.9in, 0.4in, 0.4in"
23206,3.54in
23207,3.54in
23208,24in
23209,24in
23210,
23211,
23212,"6.3inch, 28cm, 28cm, 1inch"
23213,190 cm
23214,
23215,
23216,
23217,
23218,
23219,
23220,
23221,
23222,"5.9in, 15cm, 9.1in, 23cm"
23223,
23224,
23225,"13 cm, 8.5 cm, 7 cm"
23226, l
23227,"35mm, 77mm, 32mm, 85mm, 155mm"
23228,
23229,"60 mm, 69 mm"
23230,"9in, 5cm"
23231,"9in, 5cm"
23232,
23233,
23234,
23235,"3.6in, 3 in, 9cm"
23236,"3.6in, 3 in, 9cm"
23237,"3.6in, 3 in, 9cm"
23238,
23239,
23240,59cm
23241,59cm
23242,3cm
23243,3cm
23244,"18cm, 15cm"
23245,"18cm, 15cm"
23246,
23247,
23248,"180cm, 70.87in"
23249,"180cm, 70.87in"
23250,"171 cm, 68.5cm"
23251,
23252,"22.5cm, 230cm, 12cm, 156cm"
23253,
23254,"20cm, 7.8in"
23255,"20cm, 7.8in"
23256,"8cm, 3.14inch"
23257,"7.8 inch, 4 inch, 200 mm, 100 mm, 1.3 inch, 35 mm"
23258,"7.8 inch, 4 inch, 200 mm, 100 mm, 1.3 inch, 35 mm"
23259,"120mm, 8mm"
23260,"120mm, 8mm"
23261,6cm
23262,6cm
23263,96mm
23264,"12 in, 32 cm, 23 cm, 9 in"
23265,"12 in, 32 cm, 23 cm, 9 in"
23266,"9.8cm, 3.86inch, 4.3cm, 1.69inch"
23267,"60 cm, 8 cm"
23268,
23269,"0.4in, 19cm, 4in, 32cm, 6in"
23270,"0.4in, 19cm, 4in, 32cm, 6in"
23271,"0.4in, 19cm, 4in, 32cm, 6in"
23272,"22 cm, 26 cm"
23273,"22 cm, 26 cm"
23274,"3.9inch, 2.36inch, 6cm"
23275,
23276,
23277,
23278,"5.9 in, 15 cm, 4.7 in, 12 cm"
23279,"5.9 in, 15 cm, 4.7 in, 12 cm"
23280,
23281,"14cm, 5.51in, 13.8cm, 5.43in, 13.8cm, 5.43in"
23282,"14cm, 5.51in, 13.8cm, 5.43in, 13.8cm, 5.43in"
23283,"8cm, 26cm, 14cm"
23284,
23285,
23286,8 cm
23287,
23288,
23289,"12mm, 33mm, 300mm, 16mm"
23290,70 cm
23291,"55cm, 13cm, 32cm"
23292,3.15in
23293,3.15in
23294,3.15in
23295,7mm
23296,7mm
23297,7mm
23298,
23299,
23300,
23301,"49 cm, 36 cm"
23302,"49 cm, 36 cm"
23303,
23304,15 cm
23305,15 cm
23306,15 cm
23307,3kg
23308,
23309,"8.2in, 21cm"
23310,"8.2in, 21cm"
23311,"8.2in, 21cm"
23312,
23313,
23314,"3.93in, 9.84in, 25cm"
23315,"3.93in, 9.84in, 25cm"
23316,500 pound
23317,"8cm, 6cm, 8cm"
23318,"25cm, 5.5cm"
23319,
23320,"11.0cm, 4.3in"
23321,"23mm, 59.5mm"
23322,"23mm, 59.5mm"
23323,"23mm, 59.5mm"
23324,
23325,
23326,"25.5cm, 22cm, 10cm"
23327,"3.5 cm, 6 cm"
23328,"3.5 cm, 6 cm"
23329,
23330,"8.5cm, 3.34in"
23331,"8.5cm, 3.34in"
23332,"2.75 cm, 3 in"
23333,"2.75 cm, 3 in"
23334,25 cm
23335,
23336,
23337,150kg
23338,"300 mm, 750 mm"
23339,"93 cm, 16 cm, 190 cm, 90 cm, 20 cm, 90 cm, 193 cm"
23340,"9cm, 3.5in"
23341,"9cm, 3.5in"
23342,
23343,
23344,
23345,120mm
23346,"320mm, 175mm, 59in, 6.88in"
23347,"2m, 6.6ft, 50cm"
23348,"2m, 6.6ft, 50cm"
23349,"15inch, 3.15inch"
23350,"15inch, 3.15inch"
23351,20cm
23352,
23353,"310 mm, 12.2 in, 4.9 ft, 400 mm, 15.1 in, 80 mm, 3.1 in"
23354,"15cm, 5.9in"
23355,52cm
23356,52cm
23357,52cm
23358,
23359,
23360,
23361,
23362,"53cm, 42cm, 36cm"
23363,"53cm, 42cm, 36cm"
23364,"5 inch, 14cm, 9.3cm, 3.66in, 11.2cm, 4.41in"
23365,"37cm, 32cm, 20mm, 120cm"
23366,"91mm, 313mm, 230mm"
23367,"14cm, 5.51in, 20cm, 7.87in"
23368,"14cm, 5.51in, 20cm, 7.87in"
23369,"59in, 50cm, 19.69in, 300cm, 118.11in"
23370,"9.5 cm, 2 cm, 6.7 inch, 7.8 cm, 13 cm"
23371,13cm
23372,13cm
23373,"34cm, 23cm, 22cm"
23374,12v
23375,"230 g, 230 g"
23376,2.2cm
23377,5 g
23378,24v
23379,
23380,24v
23381,"18mm, 7in, 35mm, 1.37in, 96mm, 3.78in"
23382,"18mm, 7in, 35mm, 1.37in, 96mm, 3.78in"
23383,"9.44inch, 0.59inch, 1.37inch, 3.93inch"
23384,"12 volt, 8 watt"
23385,"12 volt, 8 watt"
23386,
23387,
23388,100 cm
23389,100 cm
23390,30g
23391,"77 mm, 03 in, 20 mm, 79 in"
23392,"77 mm, 03 in, 20 mm, 79 in"
23393,"77 mm, 03 in, 20 mm, 79 in"
23394,"1.8 inch, 5.9 inch, 0.27 inch, 2.2 inch, 6.3 inch, 1.9 inch, 0.39 inch, 3.0 inch, 6.7 inch, 2.4 inch, 0.55 inch"
23395,"1.8 inch, 5.9 inch, 0.27 inch, 2.2 inch, 6.3 inch, 1.9 inch, 0.39 inch, 3.0 inch, 6.7 inch, 2.4 inch, 0.55 inch"
23396,
23397,
23398,168 cm
23399,168 cm
23400,"8.6cm, 9cm"
23401,"8.6cm, 9cm"
23402,"100in, 35 in, 35 in, 23 in"
23403,"2.35 mm, 23mm, 230m"
23404,"2.35 mm, 23mm, 230m"
23405,"2.35 mm, 23mm, 230m"
23406,
23407,
23408,
23409,"7.9cm, 3.1in, 13.7cm, 5.4in, 8.8cm, 3.5in, 26cm, 10.2in"
23410,"13 cm, 5.12 inch"
23411,"13 cm, 5.12 inch"
23412,
23413,27cm
23414,
23415,
23416,32mm
23417,32mm
23418,1.96in
23419,26 cm
23420,"1.38inch, 3.5cm, 1.38inch"
23421,"3.6in, 10.3cm, 4.1in, 5.3in"
23422,
23423,
23424,24.3mm
23425,24.3mm
23426,95g
23427,2.2 lb
23428,4805 g
23429,
23430,"350 mm, 395 mm, 405 mm, 45 mm, 240 mm, 68 mm, 510 mm, 500 mm, 135 mm, 440 mm"
23431,8 cm
23432,8 cm
23433,
23434,
23435,
23436,
23437,"28.3in, 72cm, 5.9in"
23438,"28.3in, 72cm, 5.9in"
23439,
23440,
23441,"3ft, 150cm"
23442,
23443,
23444,1.7cm
23445,1.7cm
23446,
23447,
23448,
23449,
23450,22cm
23451,22cm
23452,7.9in
23453,7.9in
23454,34cm
23455,34cm
23456,
23457,"70 cm, 50 cm, 4.5 cm"
23458,
23459,"65cm, 16mm, 65cm, 20mm, 40cm, 24mm, 50cm, 25cm, 63cm"
23460,"9.6 inch, 13.9 inch, 19.6 inch"
